Chromosome	Start	Stop	Name	Size	Orientation	RefSeq	CStart	CStop	NumExons
chr10	25079603	25243324	Epb41l2	163721	+	NM_001199265	25161392	25232886	20
chr10	25247748	25256078	Smlr1	8330	-	NM_001195596	25248036	25255893	2
chr10	25499119	25557243	4930401C15Rik	58124	-	NR_045349	25557243	25557243	5
chr10	25710991	25798858	Tmem200a	87867	-	NM_029881	25712699	25714175	2
chr10	25798060	25799253	Gm9767	1193	+	NR_028030	25799253	25799253	1
chr10	25949512	25991978	Samd3	42466	+	NM_001115154	25949931	25991779	11
chr10	25995257	26094991	L3mbtl3	99734	-	NM_172787	25995925	26072166	22
chr10	26393251	26394457	Gm8709	1206	-	NR_033633	26394457	26394457	1
chr10	26492317	26638454	Arhgap18	146137	+	NM_176837	26492389	26636902	15
chr10	26701091	27336748	Lama2	635657	-	NM_008481	26701300	27336602	64
chr10	27109671	27117031	4930579H20Rik	7360	+	NR_131034	27117031	27117031	5
chr10	27794625	28317203	Ptprk	522578	+	NM_008983	27794886	28315661	32
chr10	28388165	28603624	Themis	215459	+	NM_178666	28388465	28583252	6
chr10	28641768	28643313	4930519F09Rik	1545	-	NR_033601	28643313	28643313	1
chr10	28692093	28706112	2310057J18Rik	14019	-	NM_026336	28692384	28706098	6
chr10	28863801	28919434	Soga3	55633	+	NM_026138	28866464	28918861	7
chr10	28931448	28950585	9330159F19Rik	19137	+	NM_001162537	28937925	28947177	6
chr10	29032971	29066467	Echdc1	33496	+	NM_001110195	29037314	29064555	6
chr10	29063981	29082248	Rnf146	18267	-	NM_001110198	29066614	29074102	4
chr10	29172912	29255673	Rspo3	82761	-	NM_028351	29173935	29255134	5
chr10	29915814	29920346	Cenpw	4532	-	NM_001109747	29917005	29920286	3
chr10	30254030	30320555	Trmt11	66525	-	NM_028604	30254918	30320467	13
chr10	30323000	30326440	Gm20300	3440	-	NR_045008	30326440	30326440	1
chr10	30328012	30338172	Hint3	10160	-	NM_025798	30328196	30338158	5
chr10	30365387	30522913	Ncoa7	157526	-	NM_172495	30367321	30491584	16
chr10	30552164	30562589	Hey2	10425	-	NM_013904	30553541	30562454	5
chr10	31033210	31047892	Hddc2	14682	+	NM_027168	31033220	31047784	6
chr10	31052185	31165727	Tpd52l1	113542	-	NM_009413	31052646	31165536	7
chr10	31133531	31134241	Supt4b	710	-	NM_011509	31133617	31133971	1
chr10	31221692	31329531	Rnf217	107839	-	NM_001146349	31222463	31328990	6
chr10	31409124	32609721	Nkain2	1200597	-	NM_001013411	31411483	32609502	7
chr10	32803288	33196515	Trdn	393227	+	NM_029726	32803529	33194324	38
chr10	32942150	32976163	D830005E20Rik	34013	-	NR_040657	32976163	32976163	3
chr10	33232139	33344406	Clvs2	112267	-	NM_175448	33233064	33342738	6
chr10	33486229	33501921	Gm4794	15692	-	NM_001101452	33486229	33501921	6
chr10	33577527	33599281	Sult3a1	21754	+	NM_020565	33583752	33599128	7
chr10	33624916	33635827	Rsph4a	10911	+	NM_001162957	33624961	33634373	6
chr10	33646741	33671018	Zufsp	24277	-	NM_028287	33647191	33669290	10
chr10	33707021	33714861	A830082N09Rik	7840	-	NR_015526	33714861	33714861	1
chr10	33716360	33739422	Rwdd1	23062	-	NM_025614	33716532	33739244	7
chr10	33757402	33829621	Trappc3l	72219	+	NM_001162937	33776660	33822553	7
chr10	33758589	33764119	Fam26d	5530	-	NM_001081165	33761311	33764075	2
chr10	33811157	33816325	Fam26e	5168	-	NM_178908	33811931	33816243	2
chr10	33845872	33847778	Fam26f	1906	-	NM_175449	33845949	33847715	2
chr10	33871198	33927357	Dse	56159	-	NM_172508	33872021	33903913	6
chr10	34001995	34004691	Tspyl1	2696	+	NM_009433	34002086	34003226	1
chr10	34017226	34021126	Tspyl4	3900	+	NM_030203	34017319	34018540	1
chr10	34023417	34138334	Nt5dc1	114917	-	NM_176968	34024654	34138259	12
chr10	34109786	34116891	Col10a1	7105	+	NM_009925	34110427	34115882	3
chr10	34203205	34331036	Frk	127831	+	NM_010237	34203810	34328377	9
chr10	36226612	36554200	Hs3st5	327588	+	NM_001253355	36548508	36553317	6
chr10	36694349	36721694	Hdac2	27345	+	NM_008229	36694557	36721365	14
chr10	36853048	36858732	Marcks	5684	-	NM_008538	36855913	36858341	2
chr10	37895579	37901709	4930591E09Rik	6130	+	NR_131035	37901709	37901709	3
chr10	38540346	38541585	Rfpl4b	1239	-	NM_001177783	38540608	38541409	3
chr10	38685320	38829994	Lama4	144674	+	NM_010681	38685760	38829839	38
chr10	38838613	38853701	Fam229b	15088	-	NM_183254	38838722	38840188	5
chr10	38853828	38870864	Tube1	17036	+	NM_028006	38853888	38869423	12
chr10	38870776	38883600	Wisp3	12824	-	NM_001127376	38870975	38883446	5
chr10	39089604	39285180	Fyn	195576	+	NM_001122893	39231555	39283778	14
chr10	39332739	39375113	Traf3ip2	42374	+	NM_134000	39345663	39374335	9
chr10	39341216	39451813	E130307A14Rik	110597	-	NR_038037	39451813	39451813	3
chr10	39451965	39595011	Rev3l	143046	+	NM_011264	39452280	39594030	32
chr10	39612565	39619044	AA474331	6479	-	NR_033628	39619044	39619044	4
chr10	39640187	39646729	2010001E11Rik	6542	-	NM_001163503	39641062	39644924	4
chr10	39666717	39679959	G630090E17Rik	13242	-	NM_001173500	39667000	39670444	4
chr10	39677866	39706452	BC021785	28586	-	NM_001113388	39680255	39706331	4
chr10	39721378	39745074	AI317395	23696	-	NM_144821	39722427	39744722	4
chr10	39753340	39862060	Slc16a10	108720	-	NM_001114332	39756977	39861842	6
chr10	39943051	39966845	Rpf2	23794	-	NM_023323	39943546	39966781	10
chr10	39969008	39977471	Gtf3c6	8463	-	NM_026113	39969338	39977465	6
chr10	40007263	40021994	Amd1	14731	-	NM_009665	40009134	40021664	8
chr10	40007270	40021992	Amd2	14722	-	NM_007444	40009134	40021664	8
chr10	40069113	40203624	Cdk19	134511	+	NM_001168304	40069399	40199609	13
chr10	40290167	40323938	Slc22a16	33771	+	NM_027572	40290274	40323752	8
chr10	40349816	40401653	Ddo	51837	+	NR_133568	40401653	40401653	5
chr10	40403087	40530889	Mettl24	127802	+	NM_177793	40403161	40530526	5
chr10	40551426	40602949	Cdc40	51523	-	NM_027879	40552984	40602881	15
chr10	40603339	40658375	Wasf1	55036	+	NM_031877	40640081	40657609	9
chr10	40790298	40791390	Gpr6	1092	-	NM_199058	40790298	40791390	1
chr10	40907977	41023047	Fig4	115070	-	NM_133999	40908327	41022858	23
chr10	41170163	41185388	Zbtb24	15225	+	NM_153398	41170925	41184848	7
chr10	41196119	41206836	Mical1	10717	+	NM_138315	41197862	41206694	24
chr10	41206977	41210146	Smpd2	3169	-	NM_009213	41207011	41209838	10
chr10	41210244	41234094	Ppil6	23850	+	NM_028430	41210286	41234008	8
chr10	41239305	41250848	Cd164	11543	+	NM_016898	41239340	41248647	6
chr10	41258654	41326401	Ccdc162	67747	-	NM_001303469	41259097	41326401	21
chr10	41287821	41296282	5730435O14Rik	8461	+	NR_045341	41296282	41296282	4
chr10	41438645	41529674	Cep57l1	91029	-	NM_026643	41439500	41465724	11
chr10	41530379	41628242	Sesn1	97863	+	NM_001162908	41530827	41627164	10
chr10	41634796	41738188	Armc2	103392	-	NM_001034858	41636867	41731791	18
chr10	41905591	41996548	Foxo3	90957	-	NM_019740	41916306	41995239	4
chr10	42032390	42198371	Lace1	165981	-	NM_145743	42033296	42198207	13
chr10	42221859	42255175	Snx3	33316	+	NM_017472	42222136	42254564	4
chr10	42281776	42303394	Nr2e1	21618	-	NM_152229	42283169	42302712	9
chr10	42398721	42422268	Ostm1	23547	+	NM_172416	42398789	42420344	6
chr10	42481301	42552320	Sec63	71019	+	NM_153055	42481570	42548840	21
chr10	42580317	42680588	Scml4	100271	+	NM_172938	42631881	42677550	9
chr10	42722305	42894336	Sobp	172031	-	NM_175407	42740798	42893877	7
chr10	42894504	42896371	9030612E09Rik	1867	+	NR_102361	42896371	42896371	1
chr10	42941291	43184688	Pdss2	243397	+	NM_001168289	42941567	43184442	8
chr10	43198945	43235223	Bend3	36278	+	NM_199028	43213458	43231896	4
chr10	43244926	43260800	1700021F05Rik	15874	-	NM_026411	43245034	43252951	4
chr10	43298974	43304071	Cd24a	5097	+	NM_009846	43299059	43302571	2
chr10	43313232	43350719	F830002L21Rik	37487	+	NR_033558	43350719	43350719	3
chr10	43465963	43485642	1700027J07Rik	19679	+	NR_040581	43485642	43485642	4
chr10	43545712	43553107	4933404K13Rik	7395	+	NR_131055	43553107	43553107	3
chr10	43593995	43621542	Qrsl1	27547	-	NM_001081054	43594288	43621443	11
chr10	43621612	43667668	Rtn4ip1	46056	+	NM_130892	43622068	43666334	9
chr10	43670112	43724652	Aim1	54540	-	NM_172393	43671674	43723874	20
chr10	43890252	43939391	Speer5-ps1	49139	+	NR_001582	43939391	43939391	7
chr10	43988144	44084105	Atg5	95961	+	NM_053069	44005895	44082858	8
chr10	44079481	44079574	Mir1929	93	+	NR_035450	44079574	44079574	1
chr10	44156979	44178554	Prdm1	21575	-	NM_007548	44159472	44178314	7
chr10	44787019	44878801	Prep	91782	+	NM_011156	44787136	44878332	15
chr10	45009110	45038256	Popdc3	29146	+	NM_024286	45034600	45037786	4
chr10	45055567	45089514	Bves	33947	+	NM_024285	45059036	45089115	8
chr10	45096424	45190007	Lin28b	93583	-	NM_001031772	45100870	45189866	5
chr10	45297634	45432151	Hace1	134517	+	NM_172473	45297880	45431342	24
chr10	45527509	45571824	D030045P18Rik	44315	+	NR_040624	45571824	45571824	3
chr10	48813486	48815649	C130030K03Rik	2163	-	NR_046212	48815649	48815649	1
chr10	48819268	49508560	Grik2	689292	-	NM_010349	48824823	49503065	18
chr10	50312474	50571008	Ascc3	258534	+	NM_198007	50324598	50570399	42
chr10	50615456	50708958	Sim1	93502	+	NM_011376	50615702	50704147	11
chr10	51200417	51206135	Lilr4b	5718	+	NM_008147	51200525	51205566	9
chr10	51210703	51216417	Lilrb4a	5714	+	NM_013532	51210823	51216050	9
chr10	51305255	51310266	Fam162b	5011	-	NM_029894	51305297	51310227	4
chr10	51334628	51351264	Gprc6a	16636	-	NM_153071	51334670	51351237	6
chr10	51397565	51450235	Rfx6	52670	+	NM_001159389	51397615	51449612	19
chr10	51475979	51477000	4933411G06Rik	1021	-	NR_045158	51477000	51477000	1
chr10	51742307	51748277	Vgll2	5970	+	NM_153786	51742528	51747817	3
chr10	51765731	51915050	Ros1	149319	-	NM_011282	51765821	51914762	44
chr10	51953424	52041183	Dcbld1	87759	+	NM_025705	51953556	52039802	11
chr10	52056829	52101930	Gopc	45101	-	NM_001199272	52059528	52101704	9
chr10	52111413	52124410	Nepn	12997	+	NM_025684	52111445	52124158	3
chr10	52137352	52159998	Nus1	22646	+	NM_030250	52137547	52156473	5
chr10	52262125	52265545	Zfa-ps	3420	-	NR_037920	52265545	52265545	1
chr10	52410306	52831428	Slc35f1	421122	+	NM_178675	52410802	52828178	8
chr10	52997886	53099657	Cep85l	101771	-	NM_001204983	52997886	53099387	13
chr10	53000075	53003493	Gm19395	3418	+	NR_038015	53003493	53003493	3
chr10	53057491	53065805	Pln	8314	+	NM_001141927	53063669	53063828	3
chr10	53218248	53238795	Gm20597	20547	-	NR_037973	53238795	53238795	4
chr10	53257129	53350245	Mcm9	93116	-	NM_027830	53257129	53350245	14
chr10	53316766	53329021	Asf1a	12255	+	NM_025541	53316995	53327683	4
chr10	53352951	53470715	Fam184a	117764	-	NM_001081428	53353439	53470686	18
chr10	53625838	53795602	Man1a	169764	-	NM_008548	53627242	53794830	13
chr10	53795727	53800887	Gm16998	5160	+	NR_038016	53800887	53800887	3
chr10	55734099	55948495	Tbc1d32	214396	-	NM_001033385	55737390	55948438	33
chr10	55826722	55836686	Msl3l2	9964	+	NM_001163833	55834986	55836102	2
chr10	56097105	56110225	Gja1	13120	+	NM_010288	56107352	56108501	2
chr10	57198188	57206159	4930467K11Rik	7971	-	NR_045353	57206159	57206159	4
chr10	57206190	57232949	Hsf2	26759	+	NM_008297	57206314	57232004	12
chr10	57235581	57252335	Serinc1	16754	-	NM_019760	57236962	57252201	9
chr10	57351786	57460918	Pkib	109132	+	NM_008863	57427899	57456163	6
chr10	57504728	57508256	Fabp7	3528	+	NM_021272	57504814	57507979	4
chr10	57514349	57531636	Smpdl3a	17287	+	NM_020561	57514487	57531321	8
chr10	57693398	57695423	Dux	2025	-	NM_001081954	57693398	57695423	1
chr10	57697595	57699408	Gm4981	1813	-	NM_001034869	57698262	57699138	1
chr10	57718273	57768340	Gcc2	50067	+	NM_027375	57718313	57766912	23
chr10	57786213	57887439	Lims1	101226	+	NM_026148	57786403	57884316	10
chr10	57909599	57956902	Ranbp2	47303	+	NM_011240	57909727	57956716	29
chr10	57960684	58038992	Ccdc138	78308	+	NM_001162956	57960717	58038602	16
chr10	58063535	58138444	Edar	74909	-	NM_010100	58065609	58092862	12
chr10	58159492	58167025	BB019430	7533	+	NR_033565	58167025	58167025	5
chr10	58276106	58601664	Sh3rf3	325558	+	NM_172788	58276322	58598736	10
chr10	58604374	58684595	Sept10	80221	-	NM_001024910	58604397	58684156	10
chr10	58684669	58689181	Sowahc	4512	+	NM_172939	58684791	58686330	1
chr10	58786043	58836052	P4ha1	50009	+	NM_011030	58799828	58833822	15
chr10	58866432	58884724	Pla2g12b	18292	+	NM_023530	58866518	58884332	4
chr10	58885707	58904527	Oit3	18820	-	NM_010959	58886686	58904431	9
chr10	58909731	59079440	Mcu	169709	-	NM_001033259	58911528	59079418	8
chr10	59165310	59326882	Micu1	161572	+	NM_001291443	59190705	59326084	13
chr10	59342338	59360764	Dnajb12	18426	+	NM_019965	59342425	59359219	9
chr10	59412422	59414518	Ddit4	2096	-	NM_029083	59413283	59414260	3
chr10	59450656	59465860	Anapc16	15204	-	NM_025514	59451470	59459337	4
chr10	59465552	59562738	Ascc1	97186	+	NM_026937	59467566	59560957	11
chr10	59569004	59596661	Spock2	27657	+	NM_052994	59569215	59594229	11
chr10	59589523	59589581	Mir6906	58	+	NR_105871	59589581	59589581	1
chr10	59644275	59682008	Chst3	37733	-	NM_016803	59648352	59650978	4
chr10	59740375	59765348	Psap	24973	+	NM_011179	59740490	59764477	15
chr10	59765497	60159238	Cdh23	393741	-	NM_023370	59766121	60120081	69
chr10	59809598	59835432	Vsir	25834	+	NM_001159572	59809769	59831687	7
chr10	59862473	59866306	Gm17455	3833	+	NM_001164374	59865705	59866092	2
chr10	60174819	60215530	Slc29a3	40711	-	NM_023596	60178583	60215482	6
chr10	60225342	60294329	Unc5b	68987	-	NM_029770	60227955	60293913	17
chr10	60385770	60385861	Mir6408	91	+	NR_105835	60385861	60385861	1
chr10	60390973	60400880	Pldi	9907	-	NR_033616	60400880	60400880	3
chr10	60423470	60423592	Mir466j	122	+	NR_130327	60423592	60423592	1
chr10	60494050	60500828	Gm20611	6778	+	NR_040638	60500828	60500828	3
chr10	60552078	60557077	Pcbd1	4999	+	NM_025273	60552161	60556653	4
chr10	60561389	60610432	Sgpl1	49043	-	NM_001316674	60563615	60609032	15
chr10	60634711	60651589	Tbata	16878	+	NM_001017419	60637159	60651423	10
chr10	60659859	60736186	Adamts14	76327	-	NM_001081127	60661225	60735985	22
chr10	60760583	60767011	Prf1	6428	+	NM_011073	60762694	60766677	3
chr10	60782404	60846271	Pald1	63867	-	NM_013753	60783837	60818755	20
chr10	60880719	60888085	Nodal	7366	+	NM_013611	60881047	60887384	3
chr10	60895244	60915417	Eif4ebp2	20173	-	NM_010124	60896544	60915294	3
chr10	60938580	61044976	Lrrc20	106396	+	NM_153542	60945148	61043032	5
chr10	61058231	61089133	Npffr1	30902	+	NM_001177511	61058239	61089133	4
chr10	61111368	61136913	Ppa1	25545	+	NM_026438	61111475	61136598	11
chr10	61137274	61143038	1700022H01Rik	5764	-	NR_126477	61143038	61143038	2
chr10	61143068	61156045	Sar1a	12977	+	NM_009120	61147643	61154149	7
chr10	61158261	61165521	Tysnd1	7260	+	NM_001272090	61158318	61164899	4
chr10	61178010	61202008	Aifm2	23998	+	NM_178058	61188624	61199482	10
chr10	61201394	61246612	H2afy2	45218	-	NM_207000	61202044	61220643	9
chr10	61237484	61237569	Mir5108	85	+	NR_039568	61237569	61237569	1
chr10	61300981	61441856	Col13a1	140875	-	NM_007731	61301453	61441384	41
chr10	61533769	61535319	Gm5424	1550	+	NR_002687	61535319	61535319	1
chr10	61570403	61573761	2010107G23Rik	3358	-	NM_027251	61571601	61572724	4
chr10	61595837	61597511	Neurog3	1674	+	NM_009719	61596210	61596855	2
chr10	61648143	61693966	Tspan15	45823	-	NM_197996	61650760	61693863	8
chr10	61656914	61656975	Mir7662	61	-	NR_106122	61656975	61656975	1
chr10	61715185	61728738	Tacr2	13553	+	NM_009314	61715565	61728015	5
chr10	61731602	61842656	Hk1	111054	-	NM_010438	61732656	61821110	22
chr10	61803354	61812614	Hk1os	9260	+	NR_038038	61812614	61812614	2
chr10	61845884	61885205	Hkdc1	39321	-	NM_145419	61846522	61885108	18
chr10	61892125	61912441	Supv3l1	20316	-	NM_181423	61892167	61912433	15
chr10	61911907	61914101	4930507D05Rik	2194	+	NR_027926	61914101	61914101	1
chr10	61917590	61949553	Vps26a	31963	-	NM_133672	61919492	61949408	9
chr10	61957175	61970503	Srgn	13328	-	NM_011157	61957613	61970462	3
chr10	62021217	62041205	Kif1bp	19988	-	NM_028197	62021755	62041125	7
chr10	62042994	62065046	Ddx21	22052	-	NM_019553	62045097	62064962	15
chr10	62078770	62113946	Ddx50	35176	-	NM_053183	62078985	62113859	15
chr10	62122169	62188847	Stox1	66678	-	NM_001033260	62122267	62188816	4
chr10	62145255	62145306	Mir7215	51	+	NR_106074	62145306	62145306	1
chr10	62206675	62255116	Ccar1	48441	-	NM_026201	62207510	62253741	25
chr10	62267317	62342762	Tet1	75445	-	NM_001253857	62275279	62342762	12
chr10	62383380	62409242	Slc25a16	25862	+	NM_175194	62383499	62407219	9
chr10	62409776	62436936	Dna2	27160	+	NM_177372	62409840	62436067	21
chr10	62442970	62481490	Rufy2	38520	+	NM_027425	62443076	62474481	18
chr10	62477411	62486597	Hnrnph3	9186	-	NM_001079824	62478385	62482252	10
chr10	62487259	62521560	Pbld2	34301	+	NM_026085	62501896	62520501	10
chr10	62524364	62540284	Pbld1	15920	+	NM_026701	62524365	62539209	9
chr10	62562903	62563353	Atoh7	450	+	NM_016864	62562903	62563353	1
chr10	62578542	62666700	Mypn	88158	-	NM_182992	62579604	62656030	20
chr10	62706544	62780629	Herc4	74085	+	NM_030114	62708647	62780236	26
chr10	62781752	62801783	Sirt1	20031	-	NM_019812	62783383	62801718	9
chr10	62845190	62871588	Dnajc12	26398	+	NM_001253685	62860075	62871031	5
chr10	62892845	64466415	Ctnna3	1573570	+	NM_177612	62966784	64465581	18
chr10	63391244	63553003	Lrrtm3	161759	-	NM_178678	63392805	63552461	3
chr10	65583356	65586812	1700023F02Rik	3456	-	NR_038039	65586812	65586812	3
chr10	65608043	65642262	4930407I19Rik	34219	+	NR_131070	65642262	65642262	5
chr10	66467822	66504074	Gm31763	36252	+	NR_110511	66504074	66504074	7
chr10	66471936	66559736	Reep3	87800	-	NM_001204915	66476515	66559569	9
chr10	66590005	66719074	Jmjd1c	129069	+	NM_207221	66590005	66718285	26
chr10	66729436	66748029	Nrbf2	18593	-	NM_001036293	66730206	66747874	4
chr10	67000616	67004936	Egr2	4320	+	NM_010118	67000968	67003736	2
chr10	67007258	67011703	Ado	4445	-	NM_001005419	67010750	67011521	1
chr10	67348852	67375410	Zfp365	26558	-	NM_178679	67351577	67372694	5
chr10	67442345	67506612	Rtkn2	64267	+	NM_001081346	67442521	67504665	13
chr10	67558340	67741474	Arid5b	183134	-	NM_023598	67559251	67741458	10
chr10	67781812	67783890	4930545H06Rik	2078	-	NR_045357	67783890	67783890	3
chr10	67893703	68004623	1700040L02Rik	110920	-	NM_028491	67893996	68004605	8
chr10	68186493	68245402	Tmem26	58909	+	NM_177794	68186647	68241605	6
chr10	68671299	68754532	Rhobtb1	83233	+	NM_001252636	68711528	68752437	11
chr10	68799382	68815660	Cdk1	16278	-	NM_007659	68801245	68812880	8
chr10	68996455	69490184	Ank3	493729	+	NM_170688	68996969	69478381	43
chr10	69559868	69655948	Ccdc6	96080	+	NM_001111121	69560047	69652026	9
chr10	69667411	69682459	Mrln	15048	+	NM_001304739	69682243	69682384	3
chr10	69708023	69748699	Slc16a9	40676	+	NM_025807	69718744	69746803	6
chr10	69903415	70021480	Fam13c	118065	+	NM_001143777	69913901	70020111	15
chr10	70020433	70062039	Phyhipl	41606	-	NM_178621	70021994	70061855	5
chr10	70063796	70118711	D630013N20Rik	54915	-	NR_045292	70118711	70118711	4
chr10	70387847	70622382	Bicc1	234535	-	NM_031397	70387992	70622364	21
chr10	70631484	70644788	C730027H18Rik	13304	-	NR_038040	70644788	70644788	8
chr10	70664492	70667236	1700113B09Rik	2744	+	NR_131003	70667236	70667236	2
chr10	70688224	70700792	Tfam	12568	-	NM_009360	70691306	70700688	7
chr10	70717727	70748010	Ube2d1	30283	-	NM_145420	70718576	70747872	7
chr10	70793241	70807597	Cisd1	14356	-	NM_134007	70793784	70807502	3
chr10	70810540	70848633	Ipmk	38093	+	NM_027184	70810699	70844566	6
chr10	71442632	71443438	1700049L16Rik	806	-	NR_003644	71443438	71443438	1
chr10	72117593	72137712	Zwint	20119	+	NM_001293683	72117666	72120134	8
chr10	72436050	72549453	A330049N07Rik	113403	-	NR_040646	72549453	72549453	5
chr10	73284614	74112477	Pcdh15	827863	+	NM_001142746	73409803	74108817	35
chr10	74420221	74495331	Rsph14	75110	-	NM_027730	74420286	74495318	7
chr10	74429975	74478622	Gnaz	48647	+	NM_010311	74454162	74477957	4
chr10	74499833	74516845	Rab36	17012	+	NM_029781	74501196	74515274	11
chr10	74523640	74647668	Bcr	124028	+	NM_001081412	74523770	74645074	23
chr10	74674817	74775145	Specc1l	100328	+	NM_153406	74693463	74772624	16
chr10	74779621	74797537	Adora2a	17916	+	NM_009630	74788773	74796681	3
chr10	74814799	74815706	Gm5779	907	+	NR_033602	74815706	74815706	1
chr10	74869655	74904424	Upb1	34769	+	NM_133995	74869800	74902709	10
chr10	74912254	74925849	4933407G14Rik	13595	+	NR_045841	74925849	74925849	3
