Chromosome	Start	Stop	Name	Size	Orientation	RefSeq	CStart	CStop	NumExons
chr10	103361173	103361254	MIR3158-1	81	+	NR_036114	103361254	103361254	1
chr10	103361173	103361254	MIR3158-2	81	-	NR_036115	103361254	103361254	1
chr10	103370420	103454743	FBXW4	84323	-	NM_022039	103371047	103454397	9
chr10	103529886	103540126	FGF8	10240	-	NM_001206389	103530085	103534513	5
chr10	103541081	103543170	NPM3	2089	-	NM_006993	103541492	103543147	6
chr10	103544199	103578222	MGEA5	34023	-	NM_012215	103546207	103577779	16
chr10	103578824	103588646	KCNIP2-AS1	9822	+	NR_045118	103588646	103588646	3
chr10	103585730	103603677	KCNIP2	17947	-	NM_014591	103587109	103603325	10
chr10	103605355	103815932	C10orf76	210577	-	NM_024541	103607284	103799871	26
chr10	103825123	103827795	HPS6	2672	+	NM_024747	103825231	103827559	1
chr10	103867324	103880210	LDB1	12886	-	NM_001113407	103867849	103879867	11
chr10	103892750	103910090	PPRC1	17340	+	NM_015062	103892825	103909786	14
chr10	103911932	103923628	NOLC1	11696	+	NM_001284389	103912167	103922026	13
chr10	103986034	103989344	ELOVL3	3310	+	NM_152310	103986305	103989009	4
chr10	103989945	104001231	PITX3	11286	-	NM_005029	103990270	103991837	4
chr10	104005254	104142656	GBF1	137402	+	NM_001199378	104018695	104142093	40
chr10	104153866	104162286	NFKB2	8420	+	NM_001288724	104155716	104162133	23
chr10	104162373	104179691	PSD	17318	-	NM_001270965	104162956	104176795	18
chr10	104179570	104182893	FBXL15	3323	+	NM_024326	104180886	104182750	4
chr10	104183001	104192423	CUEDC2	9422	-	NM_024040	104183182	104184945	9
chr10	104196268	104196341	MIR146B	73	+	NR_030169	104196341	104196341	1
chr10	104209573	104216050	RPARP-AS1	6477	+	NR_038937	104216050	104216050	5
chr10	104209593	104211300	C10orf95	1707	-	NM_024886	104210213	104211225	2
chr10	104221169	104236802	MFSD13A	15633	+	NM_024789	104228786	104235741	10
chr10	104238985	104262512	ACTR1A	23527	-	NM_005736	104240619	104262404	11
chr10	104263718	104393214	SUFU	129496	+	NM_016169	104263909	104389912	12
chr10	104404251	104418076	TRIM8	13825	+	NM_030912	104404374	104417111	6
chr10	104433483	104474190	ARL3	40707	-	NM_004311	104436650	104474032	6
chr10	104474297	104498946	SFXN2	24649	+	NM_178858	104486393	104497519	12
chr10	104503726	104576021	WBP1L	72295	+	NM_001083913	104503810	104573088	4
chr10	104590287	104597290	CYP17A1	7003	-	NM_000102	104590458	104597118	8
chr10	104613966	104624718	BORCS7	10752	+	NM_144591	104614043	104622681	6
chr10	104613966	104661655	BORCS7-ASMT	47689	+	NR_037644	104661655	104661655	15
chr10	104629209	104661655	AS3MT	32446	+	NM_020682	104629349	104660457	11
chr10	104678074	104838344	CNNM2	160270	+	NM_017649	104678237	104836937	8
chr10	104847773	104953063	NT5C2	105290	-	NM_012229	104849428	104934715	19
chr10	105005643	105007773	RPEL1	2130	+	NM_001143909	105005753	105006440	1
chr10	105036919	105050108	INA	13189	+	NM_032727	105036968	105048426	3
chr10	105062552	105110891	PCGF6	48339	-	NM_001011663	105063661	105110823	10
chr10	105127723	105148822	TAF5	21099	+	NM_006951	105127746	105147980	11
chr10	105148808	105156270	USMG5	7462	-	NM_001206427	105151950	105152214	5
chr10	105154009	105154158	MIR1307	149	-	NR_031707	105154158	105154158	1
chr10	105156411	105206019	PDCD11	49608	+	NM_014976	105158183	105205306	36
chr10	105206542	105212162	CALHM2	5620	-	NM_015916	105206908	105209698	4
chr10	105213143	105218648	CALHM1	5505	-	NM_001001412	105215018	105218508	2
chr10	105232560	105238997	CALHM3	6437	-	NM_001129742	105232969	105238789	3
chr10	105239359	105277199	NEURL1-AS1	37840	-	NR_120675	105277199	105277199	4
chr10	105253734	105352309	NEURL1	98575	+	NM_004210	105254144	105350129	6
chr10	105353783	105615164	SH3PXD2A	261381	-	NM_014631	105361572	105615024	14
chr10	105506536	105515167	SH3PXD2A-AS1	8631	+	NR_038940	105515167	105515167	3
chr10	105637317	105678045	OBFC1	40728	-	NM_024928	105642441	105677352	10
chr10	105726942	105788991	SLK	62049	+	NM_014720	105727503	105785478	19
chr10	105791045	105845638	COL17A1	54593	-	NM_000494	105791992	105840431	56
chr10	105807846	105807944	MIR936	98	-	NR_030760	105807944	105807944	1
chr10	105881815	105886143	SFR1	4328	+	NM_145247	105882748	105885462	4
chr10	105889645	105992120	CFAP43	102475	-	NM_025145	105889896	105992004	38
chr10	105978546	105978641	MIR609	95	-	NR_030340	105978641	105978641	1
chr10	106013951	106027222	GSTO1	13271	+	NM_001191003	106014970	106027163	6
chr10	106028093	106028163	MIR4482	70	-	NR_039702	106028163	106028163	1
chr10	106028630	106059176	GSTO2	30546	+	NM_183239	106034673	106059042	7
chr10	106069453	106098251	ITPRIP	28798	-	NM_001272013	106074165	106075809	2
chr10	106083121	106086503	LOC101927472	3382	+	NR_120622	106086503	106086503	3
chr10	106111058	106113333	CFAP58-AS1	2275	-	NR_108036	106113333	106113333	2
chr10	106113521	106214848	CFAP58	101327	+	NM_001008723	106113655	106214288	18
chr10	106234697	106240033	LOC101927523	5336	-	NR_120624	106240033	106240033	3
chr10	106400858	107025000	SORCS3	624142	+	NM_014978	106401085	107023132	27
chr10	106424365	106425974	SORCS3-AS1	1609	-	NR_104028	106425974	106425974	2
chr10	107433367	107580091	LOC101927549	146724	-	NR_120625	107580091	107580091	4
chr10	107899922	107948480	LOC105378470	48558	+	NR_134330	107948480	107948480	5
chr10	108333420	108924466	SORCS1	591046	-	NM_001206572	108337305	108924284	27
chr10	109631334	109829051	LINC01435	197717	-	NR_125760	109829051	109829051	5
chr10	111624523	111683311	XPNPEP1	58788	-	NM_020383	111624941	111683191	21
chr10	111705316	111768139	ADD3-AS1	62823	-	NR_038943	111768139	111768139	5
chr10	111765725	111895323	ADD3	129598	+	NM_019903	111860411	111893376	14
chr10	111967362	112047123	MXI1	79761	+	NM_130439	111967566	112044745	6
chr10	112052797	112064707	SMNDC1	11910	-	NM_005871	112053907	112063345	6
chr10	112257624	112271302	DUSP5	13678	+	NM_004419	112257879	112270184	4
chr10	112327448	112364392	SMC3	36944	+	NM_005445	112327574	112364060	29
chr10	112404154	112599229	RBM20	195075	+	NM_001134363	112404212	112595736	14
chr10	112628647	112630662	PDCD4-AS1	2015	-	NR_026932	112630662	112630662	1
chr10	112631552	112659764	PDCD4	28212	+	NM_145341	112636501	112657846	13
chr10	112657847	112657913	MIR4680	66	+	NR_039828	112657913	112657913	1
chr10	112658487	112679124	BBIP1	20637	-	NM_001195304	112660241	112677915	5
chr10	112679300	112773425	SHOC2	94125	+	NM_007373	112724116	112771576	9
chr10	112696360	112697013	RPL13AP6	653	-	NR_026715	112697013	112697013	1
chr10	112836789	112840662	ADRA2A	3873	+	NM_000681	112837754	112839152	1
chr10	113909621	113943537	GPAM	33916	-	NM_001244949	113913307	113941542	22
chr10	114043413	114064792	TECTB	21379	+	NM_058222	114043492	114063070	10
chr10	114059369	114059446	MIR6715B	77	-	NR_106772	114059446	114059446	1
chr10	114059369	114059448	MIR6715A	79	+	NR_106771	114059448	114059448	1
chr10	114067935	114116353	GUCY2GP	48418	-	NR_028134	114116353	114116353	19
chr10	114133915	114188138	ACSL5	54223	+	NM_203379	114154704	114187116	21
chr10	114190047	114206717	ZDHHC6	16670	-	NM_022494	114190561	114205194	11
chr10	114206755	114578504	VTI1A	371749	+	NM_145206	114207131	114575142	8
chr10	114393928	114394013	MIR4295	85	+	NR_036177	114394013	114394013	1
chr10	114583254	114587491	LOC103344931	4237	+	NR_120684	114587491	114587491	1
chr10	114710008	114927436	TCF7L2	217428	+	NM_001198525	114710515	114920420	15
chr10	114805113	114805335	SNORA87	222	+	NR_132769	114805335	114805335	1
chr10	115310589	115349360	HABP2	38771	+	NM_001177660	115327256	115348128	13
chr10	115348582	115423829	NRAP	75247	-	NM_001261463	115348733	115423641	42
chr10	115438920	115490668	CASP7	51748	+	NM_033340	115457252	115489183	8
chr10	115511212	115542192	PLEKHS1	30980	+	NM_001193434	115527143	115540540	13
chr10	115537751	115537813	MIR4483	62	-	NR_039703	115537813	115537813	1
chr10	115594482	115614163	DCLRE1A	19681	-	NM_001271816	115594910	115612941	10
chr10	115614390	115672265	NHLRC2	57875	+	NM_198514	115614631	115668295	11
chr10	115803805	115806667	ADRB1	2862	+	NM_000684	115803891	115805325	1
chr10	115881973	115934364	CCDC186	52391	-	NM_018017	115884901	115923027	16
chr10	115933863	115933938	MIR2110	75	-	NR_031747	115933938	115933938	1
chr10	115939028	115992063	TDRD1	53035	+	NM_198795	115947590	115991276	26
chr10	115999012	116054259	VWA2	55247	+	NM_001272046	116008472	116050996	14
chr10	116054582	116164537	AFAP1L2	109955	-	NM_001287824	116055800	116164214	20
chr10	116190868	116444414	ABLIM1	253546	-	NM_001003408	116196018	116444112	23
chr10	116524546	116539662	LOC101927692	15116	+	NR_120628	116539662	116539662	3
chr10	116581502	116659586	FAM160B1	78084	+	NM_001135051	116581837	116659273	17
chr10	116697951	116737439	TRUB1	39488	+	NM_139169	116698012	116735138	8
chr10	116754415	116756352	LOC102724589	1937	+	NR_120677	116756352	116756352	3
chr10	116853123	117708509	ATRNL1	855386	+	NM_207303	116853509	117704290	29
chr10	117816441	118033126	GFRA1	216685	-	NM_005264	117823908	118031541	11
chr10	118083939	118139541	CCDC172	55602	+	NM_198515	118084523	118138870	9
chr10	118187423	118237468	PNLIPRP3	50045	+	NM_001011709	118187524	118236665	12
chr10	118305427	118327367	PNLIP	21940	+	NM_000936	118305604	118327310	13
chr10	118350470	118368687	PNLIPRP1	18217	+	NM_006229	118350641	118368628	13
chr10	118380464	118404654	PNLIPRP2	24190	+	NM_005396	118380487	118404608	13
chr10	118423206	118429481	C10orf82	6275	-	NM_144661	118423680	118427823	5
chr10	118430702	118502085	HSPA12A	71383	-	NM_025015	118434291	118501980	12
chr10	118609022	118642112	ENO4	33090	+	NM_001242699	118609077	118641180	14
chr10	118659822	118886097	SHTN1	226275	-	NM_001258300	118660047	118719733	18
chr10	118888031	118897812	VAX1	9781	-	NM_199131	118891719	118897567	4
chr10	118913031	118928566	MIR3663HG	15535	-	NR_121651	118928566	118928566	3
chr10	118927188	118927285	MIR3663	97	-	NR_037436	118927285	118927285	1
chr10	118956999	118969810	KCNK18	12811	+	NM_181840	118956999	118969810	3
chr10	119000583	119038941	SLC18A2	38358	+	NM_003054	119001204	119036777	16
chr10	119039999	119134978	PDZD8	94979	-	NM_173791	119042778	119134738	5
chr10	119243803	119304579	EMX2OS	60776	-	NR_002791	119304579	119304579	4
chr10	119301955	119309057	EMX2	7102	+	NM_004098	119302778	119307743	3
chr10	119764426	119806114	RAB11FIP2	41688	-	NM_014904	119768508	119805674	5
chr10	119806331	119969665	CASC2	163334	+	NR_026939	119969665	119969665	5
chr10	120068571	120101839	FAM204A	33268	-	NM_022063	120070368	120095927	9
chr10	120116619	120118715	LINC00867	2096	+	NR_108045	120118715	120118715	3
chr10	120352915	120355160	PRLHR	2245	-	NM_004248	120353643	120354756	2
chr10	120440493	120514758	CACUL1	74265	-	NM_153810	120445639	120514274	9
chr10	120789227	120793244	NANOS1	4017	+	NM_199461	120789313	120790192	1
chr10	120794540	120840334	EIF3A	45794	-	NM_003750	120795550	120840188	22
chr10	120819524	120819650	SNORA19	126	-	NR_002917	120819650	120819650	1
chr10	120863576	120897496	FAM45A	33920	+	NM_001303111	120864996	120896159	10
chr10	120863628	120897376	FAM45BP	33748	+	NR_027141	120897376	120897376	9
chr10	120900424	120925204	SFXN4	24780	-	NM_213649	120900753	120925159	14
chr10	120927210	120938377	PRDX3	11167	-	NM_006793	120927991	120938302	7
chr10	120967196	121215131	GRK5	247935	+	NM_005308	120967429	121214579	16
chr10	121137483	121137555	MIR4681	72	+	NR_039829	121137555	121137555	1
chr10	121259338	121302222	RGS10	42884	-	NM_001005339	121259624	121302150	5
chr10	121332977	121356541	TIAL1	23564	-	NM_001033925	121335176	121355977	12
chr10	121410881	121437329	BAG3	26448	+	NM_004281	121411187	121436794	4
chr10	121485558	121588662	INPP5F	103104	+	NM_014937	121485774	121587292	20
chr10	121588915	121633140	MCMBP	44225	-	NM_001256379	121590985	121612616	16
chr10	121652084	121704170	SEC23IP	52086	+	NM_007190	121652294	121693279	19
chr10	121718024	121718104	MIR4682	80	+	NR_039830	121718104	121718104	1
chr10	122216465	122349367	PLPP4	132902	+	NM_001030059	122216817	122349014	7
chr10	122344590	122806858	MIR5694	462268	+	NR_049879	122806858	122806858	5
chr10	122357460	122359635	LINC01561	2175	+	NR_103717	122359635	122359635	1
chr10	122521323	122610691	WDR11-AS1	89368	-	NR_033850	122610691	122610691	3
chr10	122610686	122669038	WDR11	58352	+	NM_018117	122610932	122668225	29
chr10	123237843	123357972	FGFR2	120129	-	NM_000141	123239370	123353331	18
chr10	123499935	123688316	ATE1	188381	-	NM_001288736	123503194	123687946	12
chr10	123687826	123711480	ATE1-AS1	23654	+	NR_120495	123711480	123711480	2
chr10	123716602	123734743	NSMCE4A	18141	-	NM_001167865	123718850	123734680	11
chr10	123748688	124014060	TACC2	265372	+	NM_206862	123781496	124013571	23
chr10	124030820	124097676	BTBD16	66856	+	NM_144587	124034596	124097600	16
chr10	124134093	124191871	PLEKHA1	57778	+	NM_001001974	124152716	124189454	12
chr10	124176480	124176583	MIR3941	103	+	NR_037506	124176583	124176583	1
chr10	124214178	124216868	ARMS2	2690	+	NM_001099667	124214243	124216449	2
chr10	124221040	124274424	HTRA1	53384	+	NM_002775	124221168	124273875	9
chr10	124320180	124403252	DMBT1	83072	+	NM_007329	124320286	124402914	53
chr10	124457224	124459338	C10orf120	2114	-	NM_001010912	124457248	124459306	3
chr10	124516209	124557161	DMBT1P1	40952	+	NR_003570	124557161	124557161	28
chr10	124591670	124605691	CUZD1	14021	-	NM_022034	124591793	124605359	9
chr10	124591670	124639157	FAM24B-CUZD1	47487	-	NR_037915	124639157	124639157	11
chr10	124608609	124639157	FAM24B	30548	-	NM_001204364	124608762	124610031	4
chr10	124639148	124658230	LOC399815	19082	+	NR_027282	124658230	124658230	6
chr10	124670216	124672627	FAM24A	2411	+	NM_001029888	124671150	124672470	3
chr10	124690418	124713919	C10orf88	23501	-	NM_024942	124691942	124713694	6
chr10	124739555	124749907	PSTK	10352	+	NM_153336	124739995	124747019	7
chr10	124750321	124768366	IKZF5	18045	-	NR_073479	124768366	124768366	6
chr10	124768428	124817806	ACADSB	49378	+	NM_001609	124768545	124813281	11
chr10	124895566	124897247	HMX3	1681	+	NM_001105574	124895566	124897247	2
chr10	124907637	124910188	HMX2	2551	+	NM_005519	124907894	124909639	2
chr10	124913759	124924886	BUB3	11127	+	NM_004725	124914433	124923351	8
chr10	125425870	125456913	GPR26	31043	+	NM_153442	125425923	125447676	3
chr10	125505151	125651500	CPXM2	146349	-	NM_198148	125506279	125651175	14
chr10	125767181	125853123	CHST15	85942	-	NM_001270764	125769664	125805728	8
chr10	126085871	126107545	OAT	21674	-	NM_000274	126086510	126100740	10
chr10	126135997	126138550	NKX1-2	2553	-	NM_001146340	126135997	126138512	2
chr10	126150340	126302710	LHPP	152370	+	NM_022126	126150431	126301929	7
chr10	126307862	126432930	FAM53B	125068	-	NM_014661	126311810	126395282	5
chr10	126392596	126403329	FAM53B-AS1	10733	+	NR_120630	126403329	126403329	3
chr10	126446399	126480510	METTL10	34111	-	NM_212554	126449071	126480402	7
chr10	126490353	126525239	FAM175B	34886	+	NM_032182	126490398	126523540	9
chr10	126630691	126676005	ZRANB1	45314	+	NM_017580	126631062	126673561	9
chr10	126676417	126849624	CTBP2	173207	-	NM_001083914	126678086	126727623	11
chr10	126721351	126721439	MIR4296	88	-	NR_036178	126721439	126721439	1
chr10	127262939	127267014	TEX36-AS1	4075	+	NR_023362	127267014	127267014	5
chr10	127344262	127371713	TEX36	27451	-	NM_001128202	127344468	127371558	4
chr10	127371811	127398246	LOC283038	26435	+	NR_033848	127398246	127398246	5
chr10	127393858	127408062	FLJ37035	14204	-	NR_033847	127408062	127408062	5
chr10	127408083	127452712	EDRF1	44629	+	NR_110859	127452712	127452712	26
chr10	127433295	127440629	EDRF1-AS1	7334	-	NR_120633	127440629	127440629	5
chr10	127455026	127464390	MMP21	9364	-	NM_147191	127455230	127464390	7
chr10	127477146	127511837	UROS	34691	-	NM_000375	127477436	127505068	10
chr10	127508308	127508391	MIR4484	83	+	NR_039704	127508391	127508391	1
chr10	127512103	127542264	BCCIP	30161	+	NM_016567	127512126	127541812	8
chr10	127524908	127569884	DHX32	44976	-	NM_018180	127525255	127569393	11
chr10	127585107	127698161	FANK1	113054	+	NM_145235	127585211	127698007	11
chr10	127660756	127661842	FANK1-AS1	1086	-	NR_102707	127661842	127661842	4
chr10	127700953	128077127	ADAM12	376174	-	NM_003474	127705847	128076714	23
chr10	128102437	128110448	LINC00601	8011	-	NR_073453	128110448	128110448	4
chr10	128113573	128210010	C10orf90	96437	-	NM_001004298	128114432	128209889	9
chr10	128593977	129250781	DOCK1	656804	+	NM_001380	128594086	129249691	52
chr10	128933689	128994422	FAM196A	60733	-	NM_001039762	128936100	128974659	6
chr10	129347612	129350935	NPS	3323	+	NM_001030013	129347632	129350903	3
chr10	129535537	129539450	FOXI2	3913	+	NM_207426	129535537	129537229	2
chr10	129676113	129691211	CLRN3	15098	-	NM_152311	129676412	129691048	3
chr10	129705324	129884119	PTPRE	178795	+	NM_001316676	129763259	129881170	22
chr10	129894924	129924468	MKI67	29544	-	NM_002417	129897453	129923931	15
chr10	130084213	130115990	LINC01163	31777	+	NR_120619	130115990	130115990	6
chr10	131265447	131565884	MGMT	300437	+	NM_002412	131265479	131565261	5
chr10	131633495	131762091	EBF3	128596	-	NM_001005463	131636192	131762032	16
chr10	131641562	131641638	MIR4297	76	-	NR_036179	131641638	131641638	1
chr10	131862161	131909081	LINC00959	46920	-	NR_034125	131909081	131909081	8
chr10	131904272	131907101	CTAGE7P	2829	+	NR_044994	131907101	131907101	1
chr10	131934638	131978646	GLRX3	44008	+	NM_001199868	131934684	131977656	12
chr10	132760850	132760931	MIR378C	81	-	NR_036180	132760931	132760931	1
chr10	132890654	133109984	TCERG1L	219330	-	NM_174937	132891424	133109898	12
chr10	132893480	132894040	TCERG1L-AS1	560	+	NR_120623	132894040	132894040	2
chr10	133604733	133622535	LINC01164	17802	-	NR_038365	133622535	133622535	5
chr10	133747954	133773338	PPP2R2D	25384	+	NM_001291310	133757489	133769467	7
chr10	133781186	133795517	BNIP3	14331	-	NM_004052	133782027	133795505	6
chr10	133918312	133998313	JAKMIP3	80001	+	NM_001105521	133918312	133980537	24
chr10	134000413	134019280	DPYSL4	18867	+	NM_006426	134000567	134018434	14
chr10	134020995	134121477	STK32C	100482	-	NM_173575	134021513	134121337	12
chr10	134145613	134195010	LRRC27	49397	+	NM_030626	134147028	134188746	11
chr10	134210701	134231358	PWWP2B	20657	+	NM_138499	134210730	134219777	3
chr10	134258713	134261825	C10orf91	3112	+	NM_173541	134258753	134261565	3
chr10	134351352	134596984	INPP5A	245632	+	NM_005539	134351600	134595445	16
chr10	134598319	134599537	NKX6-2	1218	-	NM_177400	134598419	134599452	3
chr10	134621895	134756089	CFAP46	134194	-	NM_001200049	134621924	134755988	58
chr10	134757470	134778793	LINC01166	21323	-	NR_120627	134778793	134778793	2
chr10	134774843	134775741	LINC01167	898	-	NR_125763	134775741	134775741	2
chr10	134779037	134790001	LINC01168	10964	+	NR_046231	134790001	134790001	3
chr10	134898752	134900201	ADGRA1-AS1	1449	-	NR_111905	134900201	134900201	3
chr10	134901507	134945179	ADGRA1	43672	+	NM_001083909	134902413	134943015	7
chr10	134973970	135039916	KNDC1	65946	+	NM_152643	134973971	135038394	30
chr10	135043777	135045062	UTF1	1285	+	NM_003577	135043792	135044946	2
chr10	135051407	135055434	VENTX	4027	+	NM_014468	135051418	135053810	3
chr10	135059982	135061389	MIR202HG	1407	-	NR_108078	135061389	135061389	3
chr10	135061014	135061124	MIR202	110	-	NR_030170	135061124	135061124	1
chr10	135075919	135090407	ADAM8	14488	-	NM_001109	135076659	135090321	23
chr10	135092133	135125841	TUBGCP2	33708	-	NR_046330	135125841	135125841	18
chr10	135122392	135126666	ZNF511	4274	+	NM_145806	135122447	135126370	6
chr10	135138927	135150475	CALY	11548	-	NM_015722	135139330	135142493	6
chr10	135160843	135166187	PRAP1	5344	+	NM_001145201	135160921	135165944	5
chr10	135168657	135171529	FUOM	2872	-	NM_001301828	135168873	135170709	6
chr10	135175986	135186908	ECHS1	10922	-	NM_004092	135176371	135186837	8
chr10	135185059	135185167	MIR3944	108	-	NR_037509	135185167	135185167	1
chr10	135192740	135205200	PAOX	12460	+	NM_152911	135192820	135204959	7
chr10	135207620	135234174	MTG1	26554	+	NM_138384	135207724	135233669	11
chr10	135234169	135238121	SPRN	3952	-	NM_001012508	135236729	135237185	2
chr10	135267431	135281949	SCART1	14518	+	NR_002934	135281949	135281949	10
chr10	135340866	135352620	CYP2E1	11754	+	NM_000773	135340899	135352468	9
chr10	135367403	135382876	SYCE1	15473	-	NM_130784	135367793	135373622	14
chr10	135380437	135383462	SPRNP1	3025	-	NR_033789	135383462	135383462	2
chr10	135438602	135440299	FRG2B	1697	-	NM_001080998	135438602	135440246	4
chr11	126986	131920	LINC01001	4934	-	NR_028326	131920	131920	3
