uniqueID	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	uniprotID	description	geneSymbol	txSize	cdsSize
YGL160W	chrVII	+	200560	202273	200560	202273	1	200560,	202273,	P53109	Protein with similarity to iron/copper reductases (FRE1-8), possibly involved in iron homeostasis  may interact with ribosomes  null mutant displays elevated frequency of mitochondrial genome loss	AIM14	1713	1713
YGL159W	chrVII	+	202720	203833	202720	203833	1	202720,	203833,	P53110	Putative protein of unknown function  deletion mutant has no detectable phenotype	YGL159W	1113	1113
YGL158W	chrVII	+	207032	208571	207032	208571	1	207032,	208571,	P38622	Protein kinase involved in the response to oxidative stress  identified as suppressor of S. pombe cell cycle checkpoint mutations	RCK1	1539	1539
YGL157W	chrVII	+	209005	210049	209005	210049	1	209005,	210049,	P53111	NADPH-dependent aldehyde reductase, utilizes aromatic and alophatic aldehyde substrates  member of the short-chain dehydrogenase/reductase superfamily	ARI1	1044	1044
YGL156W	chrVII	+	210415	213667	210415	213667	1	210415,	213667,	P22855	Vacuolar alpha mannosidase, involved in free oligosaccharide (fOS) degradation  delivered to the vacuole in a novel pathway separate from the secretory pathway	AMS1	3252	3252
YGL155W	chrVII	+	214080	215211	214080	215211	1	214080,	215211,	P18898	Beta subunit of geranylgeranyltransferase type I, catalyzes geranylgeranylation to the cysteine residue in proteins containing a C-terminal CaaX sequence ending in Leu or Phe  has substrates important for morphogenesis	CDC43	1131	1131
YGL154C	chrVII	-	215277	216096	215277	216096	1	215277,	216096,	P50113	Phosphopantetheinyl transferase involved in lysine biosynthesis  converts inactive apo-form of Lys2p (alpha-aminoadipate reductase) into catalytically active holo-form by posttranslational addition of phosphopantetheine	LYS5	819	819
YGL153W	chrVII	+	216272	217298	216272	217298	1	216272,	217298,	P53112	Peroxisomal membrane peroxin that is a central component of the peroxisomal protein import machinery  interacts with both PTS1 (Pex5p) and PTS2 (Pex7p), peroxisomal matrix protein signal recognition factors and membrane receptor Pex13p	PEX14	1026	1026
YGL152C	chrVII	-	216691	217369	216691	217369	1	216691,	217369,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF PEX14/YGL153W	YGL152C	678	678
YGL151W	chrVII	+	217523	220922	217523	220922	1	217523,	220922,	P53114	Component of the RNA polymerase II mediator complex, which is required for transcriptional activation and also has a role in basal transcription	NUT1	3399	3399
YGL150C	chrVII	-	221103	225573	221103	225573	1	221103,	225573,	P53115	ATPase and nucleosome spacing factor, subunit of complex containing actin and actin-related proteins that has chromatin remodeling activity and 3' to 5' DNA helicase activity in vitro  has a role in modulating stress gene transcription	INO80	4470	4470
YGL149W	chrVII	+	225571	225877	225571	225877	1	225571,	225877,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  partially overlaps the verified ORF INO80/YGL150C.	YGL149W	306	306
YGL148W	chrVII	+	226398	227529	226398	227529	1	226398,	227529,	P28777	Bifunctional chorismate synthase and flavin reductase, catalyzes the conversion of 5-enolpyruvylshikimate 3-phosphate (EPSP) to form chorismate, which is a precursor to aromatic amino acids	ARO2	1131	1131
YGL147C	chrVII	-	227753	228329	227753	228329	1	227753,	228329,	P05738	Protein component of the large (60S) ribosomal subunit, nearly identical to Rpl9Bp and has similarity to E. coli L6 and rat L9 ribosomal proteins	RPL9A	576	576
YGL146C	chrVII	-	228750	229686	228750	229686	1	228750,	229686,	P53117	Putative protein of unknown function  non-essential gene identified in a screen for mutants with increased levels of rDNA transcription  contains two putative transmembrane spans, but no significant homology to other known proteins	RRT6	936	936
YGL145W	chrVII	+	230242	232348	230242	232348	1	230242,	232348,	P33891	Peripheral membrane protein required for fusion of COPI vesicles with the ER  prohibits back-fusion of COPII vesicles with the ER  forms a tethering complex with Sec39p and Dsl1p that interacts with ER SNAREs Sec20p and Use1p	TIP20	2106	2106
YGL144C	chrVII	-	232449	234507	232449	234507	1	232449,	234507,	P53118	Protein with putative serine active lipase domain	ROG1	2058	2058
YGL143C	chrVII	-	234716	235958	234716	235958	1	234716,	235958,	P30775	Mitochondrial translation release factor, involved in stop codon recognition and hydrolysis of the peptidyl-tRNA bond during mitochondrial translation  lack of MRF1 causes mitochondrial genome instability	MRF1	1242	1242
YGL142C	chrVII	-	236268	238119	236268	238119	1	236268,	238119,	P30777	Integral membrane protein involved in glycosylphosphatidylinositol (GPI) anchor synthesis  putative alpha 1,2 mannosyltransferase required for addition of the third mannose onto the GPI core structure  human PIG-Bp is a functional homolog	GPI10	1851	1851
YGL141W	chrVII	+	238352	241085	238352	241085	1	238352,	241085,	P53119	Multiubiquitin chain assembly factor (E4)  proteasome processivity factor that elongates polyUb chains on substrates, opposing Ubp6p, a branched polyubiquitin protease  required for retrograde transport of misfolded proteins during ERAD	HUL5	2733	2733
YGL140C	chrVII	-	241352	245012	241352	245012	1	241352,	245012,	P53120	Putative protein of unknown function  non-essential gene  contains multiple predicted transmembrane domains	YGL140C	3660	3660
YGL139W	chrVII	+	245715	248124	245715	248124	1	245715,	248124,	P53121	Putative FAD transporter, similar to Flc1p and Flc2p  localized to the ER	FLC3	2409	2409
YGL138C	chrVII	-	248493	249531	248493	249531	1	248493,	249531,	P53122	Putative protein of unknown function  has no significant sequence similarity to any known protein	YGL138C	1038	1038
YGL137W	chrVII	+	249868	252738	249868	252738	2	249868,250086,	249886,252738,	P41811	Essential beta'-coat protein of the COPI coatomer, involved in ER-to-Golgi and Golgi-to-ER transport  contains WD40 domains that mediate cargo selective interactions  45% sequence identity to mammalian beta'-COP	SEC27	2870	2870
YGL136C	chrVII	-	252896	253859	252896	253859	1	252896,	253859,	P53123	Mitochondrial 2' O-ribose methyltransferase, required for methylation of U(2791) in 21S rRNA  MRM2 deletion confers thermosensitive respiration and loss of mitochondrial DNA  has similarity to Spb1p and Trm7p, and to E. coli FtsJ/RrmJ	MRM2	963	963
YGL135W	chrVII	+	254640	255294	254640	255294	1	254640,	255294,	P53030	N-terminally acetylated protein component of the large (60S) ribosomal subunit, nearly identical to Rpl1Ap and has similarity to E. coli L1 and rat L10a ribosomal proteins  rpl1a rpl1b double null mutation is lethal	RPL1B	654	654
YGL134W	chrVII	+	255662	256964	255662	256964	1	255662,	256964,	P53124	Pho85p cyclin  recruits, activates, and targets Pho85p cyclin-dependent protein kinase to its substrate	PCL10	1302	1302
YGL133W	chrVII	+	257706	261501	257706	261501	1	257706,	261501,	P53125	Subunit of the ATP-dependent Isw2p-Itc1p chromatin remodeling complex, required for repression of a-specific genes, repression of early meiotic genes during mitotic growth, and repression of INO1  similar to mammalian Acf1p, the regulatory subunit of the mammalian ATP-utilizing chromatin assembly and modifying factor (ACF) complex	ITC1	3795	3795
YGL132W	chrVII	+	261579	261915	261579	261915	1	261579,	261915,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps the verified gene SNT2/YGL131C	YGL132W	336	336
YGL130W	chrVII	+	266144	267524	266144	267524	1	266144,	267524,	Q01159	Alpha (guanylyltransferase) subunit of the mRNA capping enzyme, a heterodimer (the other subunit is CET1, an RNA 5'-triphosphatase) involved in adding the 5' cap to mRNA  the mammalian enzyme is a single bifunctional polypeptide	CEG1	1380	1380
YGL129C	chrVII	-	267722	269075	267722	269075	1	267722,	269075,	Q01163	Mitochondrial ribosomal protein of the small subunit, has similarity to mammalian apoptosis mediator proteins  null mutation prevents induction of apoptosis by overproduction of metacaspase Mca1p	RSM23	1353	1353
YGL128C	chrVII	-	269292	270144	269292	270144	1	269292,	270144,	P52868	Component of a complex containing Cef1p, putatively involved in pre-mRNA splicing  has similarity to E. coli DnaJ and other DnaJ-like proteins and to S. pombe Cwf23p	CWC23	852	852
YGL127C	chrVII	-	270391	270775	270391	270775	1	270391,	270775,	P38633	Subunit of the RNA polymerase II mediator complex  associates with core polymerase subunits to form the RNA polymerase II holoenzyme  involved in telomere maintenance  conserved with other metazoan MED31 subunits	SOH1	384	384
YGL126W	chrVII	+	270996	272139	270996	272139	1	270996,	272139,	P53012	Protein required for inositol prototrophy, identified as an ortholog of the FIT family of proteins involved in triglyceride droplet biosynthesis  disputed role in the synthesis of inositol phospholipids from inositol	SCS3	1143	1143
YGL125W	chrVII	+	272519	274322	272519	274322	1	272519,	274322,	P53128	Major isozyme of methylenetetrahydrofolate reductase, catalyzes the reduction of 5,10-methylenetetrahydrofolate to 5-methyltetrahydrofolate in the methionine biosynthesis pathway	MET13	1803	1803
YGL124C	chrVII	-	274779	276714	274779	276714	1	274779,	276714,	P53129	Protein required for fusion of cvt-vesicles and autophagosomes with the vacuole  associates, as a complex with Ccz1p, with a perivacuolar compartment  potential Cdc28p substrate	MON1	1935	1935
YGL123W	chrVII	+	277616	278381	277616	278381	1	277616,	278381,	P25443	Protein component of the small (40S) subunit, essential for control of translational accuracy  phosphorylation by C-terminal domain kinase I (CTDK-I) enhances translational accuracy  methylated on one or more arginine residues by Hmt1p	RPS2	765	765
YGL123C-A	chrVII	-	277633	277864	277633	277864	1	277633,	277864,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps the verified gene RPS2/YGL123W	YGL123C-A	231	231
YGL122C	chrVII	-	278945	280523	278945	280523	1	278945,	280523,	P32505	Nuclear polyadenylated RNA-binding protein required for nuclear mRNA export and poly(A) tail length control  binds nuclear pore protein Mlp1p  autoregulates mRNA levels  related to human hnRNPs  nuclear localization sequence binds Kap104p	NAB2	1578	1578
YGL121C	chrVII	-	280776	281157	280776	281157	1	280776,	281157,	P53130	Proposed gamma subunit of the heterotrimeric G protein that interacts with the receptor Gpr1p  involved in regulation of pseudohyphal growth  requires Gpb1p or Gpb2p to interact with Gpa2p  overproduction causes prion curing	GPG1	381	381
YGL120C	chrVII	-	281633	283937	281633	283937	1	281633,	283937,	P53131	RNA helicase in the DEAH-box family, functions in both RNA polymerase I and polymerase II transcript metabolism, involved in release of the lariat-intron from the spliceosome	PRP43	2304	2304
YGL119W	chrVII	+	284441	285947	284441	285947	1	284441,	285947,	P27697	Protein required for ubiquinone (coenzyme Q) biosynthesis and for respiratory growth  exhibits genetic interaction with COQ9, suggesting a common function  similar to prokaryotic proteins involved in early steps of ubiquinone biosynthesis	COQ8	1506	1506
YGL118C	chrVII	-	288013	288451	288013	288451	1	288013,	288451,	n/a	Dubious open reading frame unlikely to encode a functional protein, based on available experimental and comparative sequence data	YGL118C	438	438
YGL117W	chrVII	+	288511	289309	288511	289309	1	288511,	289309,	P53133	Putative protein of unknown function	YGL117W	798	798
YGL116W	chrVII	+	289808	291641	289808	291641	1	289808,	291641,	P26309	Cell-cycle regulated activator of anaphase-promoting complex/cyclosome (APC/C), which is required for metaphase/anaphase transition  directs ubiquitination of mitotic cyclins, Pds1p, and other anaphase inhibitors  potential Cdc28p substrate	CDC20	1833	1833
YGL115W	chrVII	+	292032	293001	292032	293001	1	292032,	293001,	P12904	Activating gamma subunit of the AMP-activated Snf1p kinase complex (contains Snf1p and a Sip1p/Sip2p/Gal83p family member)  activates glucose-repressed genes, represses glucose-induced genes  role in sporulation, and peroxisome biogenesis	SNF4	969	969
YGL114W	chrVII	+	293459	295637	293459	295637	1	293459,	295637,	P53134	Putative protein of unknown function  predicted member of the oligopeptide transporter (OPT) family of membrane transporters	YGL114W	2178	2178
YGL113W	chrVII	+	295931	297938	295931	297938	1	295931,	297938,	P53135	Protein involved in the initiation of DNA replication, required for proper assembly of replication proteins at the origins of replication  interacts with Cdc45p	SLD3	2007	2007
YGL112C	chrVII	-	298177	299728	298177	299728	1	298177,	299728,	P53040	Subunit (60 kDa) of TFIID and SAGA complexes, involved in transcription initiation of RNA polymerase II and in chromatin modification, similar to histone H4	TAF6	1551	1551
YGL111W	chrVII	+	299977	301369	299977	301369	1	299977,	301369,	P53136	Constituent of 66S pre-ribosomal particles, involved in 60S ribosomal subunit biogenesis	NSA1	1392	1392
YGL110C	chrVII	-	301536	303411	301536	303411	1	301536,	303411,	P53137	Protein of unknown function  has a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination	CUE3	1875	1875
YGL109W	chrVII	+	303512	303836	303512	303836	1	303512,	303836,	n/a	Dubious open reading frame unlikely to encode a protein, based on available experimental and comparative sequence data  overlaps the uncharacterized gene YGL108C	YGL109W	324	324
YGL108C	chrVII	-	303648	304071	303648	304071	1	303648,	304071,	P53139	Protein of unknown function, predicted to be palmitoylated  green fluorescent protein (GFP)-fusion protein localizes to the cell periphery	YGL108C	423	423
YGL107C	chrVII	-	304332	306273	304332	306273	1	304332,	306273,	P53140	Mitochondrial protein required for respiratory growth  mutant phenotype and genetic interactions suggest a role in delivering mt mRNAs to ribosomes  located on matrix face of the inner membrane and loosely associated with mitoribosomes	RMD9	1941	1941
